call_id,call_date,caller_type,agent_name,restaurant_name,phone,outcome,pos_captured,poc_name,poc_role,availability_window,poc_email
C000438,2026-07-09,ai,dialler-01,Saffron Supper Club,(555) 814-0796,Callback,,,,,
C000002,2026-07-27,ai,dialler-01,Marigold Osteria,(555) 429-2603,Data capture incomplete,,,,,
C000706,2026-06-17,human,Layla,The Prairie Grill,555.772.7876,Not reached,,,,,
C001720,2026-07-20,ai,dialler-03,Palisade Smokehouse,555.606.1400,No Answer,,,,,
C000472,2026-06-16,ai,dialler-03,Marrow Kiosk 1,+15559839270,No Answer,,,,,
C000643,2026-07-31,ai,dialler-02,Nine Bridges Supper Club - Ferrymead,5555984160,Gatekeeper,,,,,
C000548,2026-06-12,ai,dialler-01,Magpie Kiosk,5553772256,POS Validated,IRONCLAD,,,,
C001499,2026-06-29,human,Sana,Copper Smokehouse,(555) 289-7402,No Answer,,,,,
C001180,2026-06-22,human,Sana,Kinship Coffee Verano Bay,+15557716835,Not reached,,,,,
C001117,2026-06-16,human,Fatima,Rosewater Dining Room - Fox Hollow,555.424.5646,Not reached,,,,,
C001685,2026-07-14,ai,dialler-02,Tin Roof Kiosk Verano Bay,5551944714,Gatekeeper,,,,,
C000214,2026-06-13,human,Sana,Kinship Tavern,+1 555 115 2350,POS Validated,Ironclad,Peter Haddad,GM,,
C001634,2026-07-24,human,Zara,Juniper Brasserie,(555) 727-9760,Callback,,,,,
C001651,2026-07-16,human,Fatima,LOAM TRATTORIA,(555) 746-1807,Data capture incomplete,,,,,
C000247,2026-07-06,human,Sana,Kinship Table,5555068500,No Answer,,,,,
C000804,2026-07-07,human,Fatima,Verde Smokehouse,555-355-1152,Callback,,,,,
C000927,2026-06-23,human,Sana,BELLWETHER DINING ROOM,5552887024,Callback,,,,,
C001436,2026-08-02,human,Zara,Wren To Go - Bramble Row,+1 555 832 5134,No Answer,,,,,
C000149,2026-06-24,human,Sana,Quarry Room Verano Bay,+1 555 843 0541,No Answer,,,,,
C000447,2026-06-16,ai,dialler-03,Nettle Deli,5551934107,Not reached,,,,,
C000810,2026-07-05,ai,dialler-02,Copper Steakhouse,+1 555 403 9796,No Answer,,,,,
C001189,2026-06-09,human,Layla,Marigold Juice Bar Verano Bay,555.460.0707,POS Validated,ironcladpos,David Vasquez,Owner,,
C000127,2026-07-20,ai,dialler-01,Saffron Osteria,5556765973,No Answer,,,,,
C000321,2026-07-16,human,Hiba,Quill Oyster Bar Verano Bay,5559627538,Data capture incomplete,,Kevin Rossi,,,
C000462,2026-07-25,human,Hiba,MAGPIE TRATTORIA,5554469376,Not reached,,,,,
C001098,2026-07-02,ai,dialler-02,Thistle Brasserie,555-348-5831,Callback,,,,,
C001527,2026-06-17,human,Sana,Oxbow Cantina,+15552335723,Data capture incomplete,,,,,
C001616,2026-07-02,ai,dialler-02,Wildwood Wine Bar Verano Bay,+1 555 214 8526,Not reached,,,,,
C000491,2026-06-18,human,Fatima,Driftwood To Go Restaurant,555-783-1646,No Answer,,,,,
C001123,2026-07-16,ai,dialler-01,Cinder Table,555.559.4833,Data capture incomplete,,,,,
C000392,2026-07-10,human,Hiba,NINE BRIDGES TABLE,(555) 704-8580,No Answer,,,,,
C001469,2026-07-26,human,Fatima,Nettle Cantina,(555) 685-8158,Data capture incomplete,,,,,
C001829,2026-06-23,ai,dialler-01,Jackdaw Osteria,+15551389885,Callback,,,,,
C001519,2026-07-02,ai,dialler-03,Loam Oyster Bar,555.975.2218,POS Validated,meridian cloud,,,,
C001011,2026-07-17,human,Sana,Driftwood Steakhouse,555-615-8123,Callback,,,,,
C001659,2026-07-16,human,Fatima,The Copper Donuts,(555) 370-4609,No Answer,,,,,
C001650,2026-07-19,ai,dialler-01,Golden Hour Chophouse,(555) 837-6695,No Answer,,,,,
C001570,2026-06-11,human,Hiba,Silverfin Supper Club,(555) 982-6948,Callback,,,,,
C001428,2026-07-20,ai,dialler-01,The Mercado Coffee,555-850-9445,Not reached,,,,,
C001067,2026-07-14,ai,dialler-03,Rambler Tavern,+1 555 494 2134,No Answer,,,,,
C001399,2026-07-12,ai,dialler-03,Verde Chophouse,+15555183257,POS Validated,meridian cloud,,,,
C001701,2026-06-09,human,Hiba,Salt & Vine Grill Verano Bay,555.738.7765,No Answer,,,,,
C000448,2026-06-30,human,Zara,Nettle Deli,555-193-4107,Data capture incomplete,,Peter Johnson,,,
C000864,2026-07-30,human,Zara,Copper Kitchen,5558484215,POS Validated,Cadence,Christina Lopez,Managing Partner,Weekends only,
C001190,2026-07-02,human,Sana,Persimmon Oyster Bar - Windrow,555.317.0439,POS Validated,Ironclad POS,Nicole Hernandez,Managing Partner,,
C001774,2026-06-10,human,Zara,Stonecutter Cantina,(555) 350-6971,Callback,,,,,
C001346,2026-07-23,human,Hiba,Kinship Kiosk - Miradero,(555) 772-8210,No Answer,,,,,
C001018,2026-06-28,human,Hiba,Sparrow Room,5554938722,POS Validated,cadence flex,,,,
C000191,2026-06-23,human,Zara,Fernwood Trattoria,5556225885,Data capture incomplete,,,,,
C001133,2026-06-09,ai,dialler-03,Persimmon House,555.411.4412,Data capture incomplete,,Luis Vasquez,,,
C000488,2026-06-28,ai,dialler-01,Vesper Dining Room,+15554385425,Callback,,,,,
C000982,2026-07-11,human,Hiba,The Dovetail Room,5558964603,Data capture incomplete,,,,,
C001586,2026-06-10,human,Layla,Redbird Brasserie,5556406608,No Answer,,,,,
C001296,2026-06-29,ai,dialler-03,Salt & Vine Bistro,5554230259,POS Validated,CADENCE,Carlos Johnson,GM,,
C000869,2026-07-23,human,Layla,Salt & Vine House,555-914-5068,Gatekeeper,,,,,
C000232,2026-07-12,human,Sana,Plumb Kiosk 1 Restaurant,+15553102732,POS Validated,Vellum,Ana Martinez,Owner,Mon-Fri 10am-12pm,
C000100,2026-07-15,ai,dialler-02,Bluebird Alehouse,555.729.4285,Gatekeeper,,,,,
C001292,2026-06-30,human,Sana,Fallowfield Dining Room,+1 555 275 2673,Gatekeeper,,,,,
C001783,2026-06-29,ai,dialler-02,Driftwood Dining Room,(555) 933-7403,Not reached,,,,,
C000530,2026-07-30,human,Zara,Cardinal Room - Cedar Cross,555-278-7034,No Answer,,,,,
C000234,2026-07-02,human,Hiba,Dovetail Smokehouse,5556238933,Callback,,,,,
C000390,2026-06-24,ai,dialler-02,Nine Bridges Table,(555) 704-8580,Not reached,,,,,
C001757,2026-06-17,human,Zara,The Bluebird Boba,(555) 291-3459,Data capture incomplete,,,,,
C000753,2026-07-16,ai,dialler-03,Rambler Cantina,555.223.4047,Not reached,,,,,
C000059,2026-07-20,human,Hiba,Lantern Dining Room,555.299.0860,Gatekeeper,,,,,
C000615,2026-07-09,human,Layla,Bluebird Brasserie,(555) 616-7261,POS Validated,cadence flex,,,,
C000145,2026-07-25,human,Layla,Marrow Cantina - Templeton,5555507258,POS Validated,Vellum,Michael Garcia,Co-Owner,,
C001416,2026-06-25,human,Hiba,KETTLE BOBA 1,555.941.8124,No Answer,,,,,
C001267,2026-07-31,human,Hiba,The Gallow Taqueria,+1 555 561 2338,Data capture incomplete,,Linda Haddad,,,
C001357,2026-07-09,ai,dialler-03,Copper Chophouse,555.724.4994,Not reached,,,,,
C000617,2026-06-11,human,Layla,Larkspur Cantina,+15553703382,Callback,,,,,
C000979,2026-06-14,human,Layla,Plumb Tavern,+15553505028,Callback,,,,,
C000741,2026-06-15,ai,dialler-01,Olive & Ash Trattoria - Ferrymead,+15554571339,Data capture incomplete,,,,,
C000842,2026-07-28,ai,dialler-01,Palisade Table,555-321-8989,Not reached,,,,,
C001014,2026-06-20,ai,dialler-02,Warbler House,+15552159729,Not reached,,,,,
C000384,2026-07-02,ai,dialler-01,Quill Cantina,555-480-1308,No Answer,,,,,
C001395,2026-08-01,ai,dialler-02,The Ironwood Coffee,555-535-3027,No Answer,,,,,
C001800,2026-07-14,human,Hiba,Lantern Alehouse,+15551315271,No Answer,,,,,
C001486,2026-06-13,ai,dialler-01,Blue Heron Smokehouse,(555) 607-2815,No Answer,,,,,
C001781,2026-07-27,human,Fatima,Cardinal Cantina,5554865259,No Answer,,,,,
C001742,2026-06-23,human,Fatima,Understory Osteria - Old Mill,+1 555 762 4487,No Answer,,,,,
C000224,2026-07-02,ai,dialler-01,Roan Bistro,+1 555 622 5686,Data capture incomplete,,David Hernandez,,,
C001388,2026-07-13,ai,dialler-02,Cardinal Smokehouse,555.376.4216,No Answer,,,,,
C000465,2026-07-04,human,Sana,Tidewater Osteria Restaurant,+15553967759,Not reached,,,,,
C000874,2026-07-28,human,Sana,PALISADE CAFE 1,555.185.7055,POS Validated,Vellum POS,Michael Bianchi,GM,,
C000120,2026-07-13,ai,dialler-01,Cobalt Taqueria,555.242.1700,POS Validated,Vellum POS,,,,
C000919,2026-07-04,human,Fatima,Rosewater Brasserie,5554237981,No Answer,,,,,
C000367,2026-06-16,ai,dialler-01,Violet Kiosk,+15554628568,Callback,,,,,
C000831,2026-07-01,ai,dialler-03,Pike Steakhouse,555-411-1874,No Answer,,,,,
C001758,2026-07-30,ai,dialler-02,Bluebird Boba,(555) 291-3459,Not reached,,,,,
C001140,2026-07-23,human,Fatima,Plumb Table - Rivera District,555-886-3983,Data capture incomplete,,Daniel Rodriguez,,,
C000930,2026-06-24,ai,dialler-02,Salt & Vine Wine Bar,555.731.7493,Not reached,,,,,
C000474,2026-07-05,ai,dialler-02,Yarrow Donuts - Cedar Cross,5558394390,POS Validated,Northstar,,,,
C000143,2026-07-28,ai,dialler-01,Ironwood Cantina,555-345-3864,Not reached,,,,,
C001850,2026-06-20,ai,dialler-03,Yarrow Table - Sablewood,+15551804773,Not reached,,,,,
C001502,2026-06-13,human,Fatima,Ember Creamery,555.719.2840,Data capture incomplete,,Grace Vasquez,,,
C001646,2026-06-17,ai,dialler-01,Sparrow Grill,5557206330,Gatekeeper,,,,,
C001343,2026-06-28,human,Sana,Understory Chophouse - Greenhithe,+15552137434,Gatekeeper,,,,,
C000897,2026-06-21,human,Hiba,The Silverfin Room,5551274159,Not reached,,,,,
C000503,2026-07-04,ai,dialler-02,Pike Juice Bar,555-300-9825,POS Validated,Northstar,Sofia Torres,General Manager,,
C000768,2026-07-28,ai,dialler-02,Zephyr Supper Club,+1 555 361 9659,Callback,,,,,
C001154,2026-07-01,ai,dialler-01,Lantern Cantina Restaurant,+1 555 832 0667,Not reached,,,,,
C000160,2026-07-22,ai,dialler-01,Tin Roof Alehouse,+15554229272,No Answer,,,,,
C000410,2026-08-02,human,Sana,Jackdaw Room,555.321.1747,Not reached,,,,,
C000076,2026-07-02,ai,dialler-01,Loam Chophouse - Lantern Hill,(555) 728-0731,No Answer,,,,,
C001183,2026-07-16,ai,dialler-01,Thistle Table,+15551110904,Data capture incomplete,,Hassan Singh,,,
C000326,2026-07-12,human,Sana,Tidewater Oyster Bar,+1 555 691 6422,Data capture incomplete,,,,,
C001268,2026-07-08,ai,dialler-03,Rambler Osteria,(555) 198-5829,POS Validated,CADENCE,,,,
C000262,2026-07-31,human,Sana,Thicket Taqueria,+15558136197,POS Validated,Vellum POS,Raj Torres,Owner,,raj.torres@thickettaqueria.example
C001471,2026-07-23,ai,dialler-02,Lantern Tavern,555.575.9656,POS Validated,Ironclad POS,Sean Singh,Co-Owner,,sean.singh@lanterntavern.example
C001279,2026-07-24,ai,dialler-01,Tidewater Coffee,(555) 525-6517,POS Validated,vellum pos,,,,
C000215,2026-07-22,human,Sana,Kinship Tavern,(555) 115-2350,No Answer,,,,,
C001042,2026-06-24,ai,dialler-03,Sable Trattoria,555-161-5414,Not reached,,,,,
C001390,2026-06-22,human,Hiba,Thistle Oyster Bar,+15554198579,POS Validated,Vellum POS,James Doyle,Owner,,
C000395,2026-06-26,human,Sana,Tidewater Kitchen Restaurant,(555) 768-1544,Data capture incomplete,,James Williams,,,
C000696,2026-06-29,ai,dialler-01,Jackdaw Alehouse - Greenhithe,+1 555 940 7431,Callback,,,,,
C001021,2026-07-25,ai,dialler-02,The Motherland Bistro,(555) 147-3588,POS Validated,Cadence,,,,
C001599,2026-07-27,ai,dialler-02,Golden Hour Trattoria Restaurant,(555) 925-6216,POS Validated,Vellum Restaurant,,,,
C001816,2026-07-03,human,Layla,Fallowfield Steakhouse,5553346929,No Answer,,,,,
C000796,2026-08-01,human,Layla,Ironwood House,+1 555 230 3763,POS Validated,NorthStar,Christina Torres,Managing Partner,,
C001338,2026-07-09,ai,dialler-03,The Juniper Creamery,555-375-3850,POS Validated,meridian cloud,Deborah Le,Owner,,
C001225,2026-06-23,ai,dialler-03,Ember Creamery 1,+1 555 392 7654,No Answer,,,,,
C000225,2026-07-28,human,Layla,Roan Bistro,555-622-5686,POS Validated,rivet,,,,
C001569,2026-07-21,ai,dialler-02,SILVERFIN SUPPER CLUB,(555) 982-6948,No Answer,,,,,
C000525,2026-06-25,ai,dialler-02,Ember House,+15556547340,Not reached,,,,,
C000673,2026-06-09,human,Fatima,Magpie Steakhouse,555.135.9326,Callback,,,,,
C001177,2026-07-19,ai,dialler-01,TALLGRASS ROOM,(555) 640-6643,Data capture incomplete,,Katherine Reyes,,,
C001738,2026-07-23,ai,dialler-02,The Inkwell Grill,555.168.2202,POS Validated,Vellum Restaurant,Frank Rodriguez,General Manager,Weekdays after 3pm,
C000026,2026-07-17,human,Zara,UMBER TO GO,5553205303,Data capture incomplete,,,,,
C000103,2026-07-25,human,Hiba,Bluebird Alehouse Verano Bay,555-729-4285,Data capture incomplete,,,,,
C000776,2026-07-12,ai,dialler-01,Copper Room,555.850.5021,No Answer,,,,,
C000201,2026-06-17,human,Zara,Thistle Supper Club Verano Bay,555-846-4523,Callback,,,,,
C001349,2026-07-16,human,Zara,Understory Room,+1 555 283 3537,POS Validated,Cadence POS,Elena Johnson,Owner,,elena.johnson@understoryroom.example
C000920,2026-06-27,human,Zara,Understory Grill Verano Bay,555-754-4296,Callback,,,,,
C000951,2026-06-16,human,Zara,The Little Bear Creamery,(555) 203-9178,Not reached,,,,,
C001330,2026-06-16,human,Fatima,Roan Smoothie,(555) 280-4322,Gatekeeper,,,,,
C000821,2026-07-20,human,Layla,Tallgrass Supper Club,555.773.1214,Callback,,,,,
C001440,2026-07-02,ai,dialler-02,The Mercado Bistro,+15554941684,Data capture incomplete,,,,,
C000691,2026-06-16,ai,dialler-01,Alder Wine Bar - Rivera District,555-886-3833,Callback,,,,,
C001414,2026-07-23,human,Layla,Redbird House Verano Bay,+15559054701,No Answer,,,,,
C000645,2026-07-17,human,Hiba,Nine Bridges Supper Club - Ashgrove,(555) 598-4160,POS Validated,CADENCE,Kevin Hernandez,General Manager,,kevin.hernandez@ninebridgessupperc.example
C001819,2026-06-22,human,Layla,Sparrow Boba - Old Mill,555-995-0970,POS Validated,IRONCLAD,Maria Schmidt,Owner,,
C001049,2026-07-29,ai,dialler-03,The Pike Wine Bar,555.539.4313,POS Validated,northstar,Sofia Nguyen,General Manager,Weekends only,
C001424,2026-06-11,human,Layla,The Nine Bridges Kitchen,(555) 397-8723,Data capture incomplete,,,,,
C000844,2026-07-04,human,Sana,Basil & Bone Chophouse,+1 555 744 8043,No Answer,,,,,
C001060,2026-07-23,ai,dialler-02,Saffron Table,+15558469957,Callback,,,,,
C000574,2026-07-03,ai,dialler-03,Olive & Ash Room,+1 555 173 3531,Gatekeeper,,,,,
C001753,2026-07-05,human,Sana,Redbird Trattoria,+15554776683,No Answer,,,,,
C001476,2026-06-20,ai,dialler-03,Juniper Steakhouse,5556952761,No Answer,,,,,
C001321,2026-07-13,human,Sana,Gallow Osteria - Windrow,+1 555 183 8658,Data capture incomplete,,,,,
C000763,2026-08-01,ai,dialler-02,Wren Oyster Bar,+1 555 495 4355,No Answer,,,,,
C000023,2026-07-15,human,Fatima,Wildwood Dining Room,+15558319889,Callback,,,,,
C000310,2026-06-19,human,Sana,FALLOWFIELD GRILL,555-464-5566,No Answer,,,,,
C001643,2026-07-10,ai,dialler-01,Northbank Chophouse,+15558781411,No Answer,,,,,
C001763,2026-07-20,ai,dialler-02,PLUMB SMOKEHOUSE,+1 555 679 4118,No Answer,,,,,
C001799,2026-07-20,human,Zara,Driftwood Sandwich Shop,555-949-0319,No Answer,,,,,
C000276,2026-06-30,ai,dialler-03,Quarry Juice Bar,+15552100527,No Answer,,,,,
C001109,2026-07-24,human,Hiba,Magpie Chophouse,+1 555 173 3454,No Answer,,,,,
C000527,2026-07-22,human,Sana,The Sparrow Tavern,555-383-5187,POS Validated,IRONCLAD,,,,
C000980,2026-07-02,ai,dialler-03,Plumb Tavern,(555) 350-5028,No Answer,,,,,
C001135,2026-06-25,human,Layla,Sorrel To Go Restaurant,555-501-3751,POS Validated,Meridian Server,Ahmed Andino,Owner,,
C000042,2026-07-04,ai,dialler-03,Zephyr Tavern,+15556050732,Not reached,,,,,
C001044,2026-06-27,ai,dialler-01,Olive & Ash Smoothie,555.216.2459,Data capture incomplete,,,,,
C000628,2026-07-22,ai,dialler-02,Tidewater Deli,555-737-4233,POS Validated,Cadence POS,Nadia Patel,Co-Owner,After 9pm,
C000325,2026-06-15,ai,dialler-03,Jackdaw Steakhouse,+1 555 591 4619,Callback,,,,,
C000181,2026-07-12,human,Layla,Sable Taqueria,+15551052939,POS Validated,Ironclad POS,,,,
C000944,2026-07-26,ai,dialler-03,Tallgrass Dining Room,5558569032,Callback,,,,,
C001615,2026-07-29,human,Hiba,Yarrow Tavern,555.307.2154,POS Validated,VELLUM,Sean Williams,Operations Manager,Weekdays after 3pm,
C000358,2026-07-17,ai,dialler-02,Orchard Trattoria,(555) 175-1932,Callback,,,,,
C000317,2026-06-28,ai,dialler-01,Thistle Wine Bar,555.721.0580,POS Validated,meridian,,,,
C000415,2026-06-09,human,Hiba,Tallgrass Grill,555.961.8056,No Answer,,,,,
C000745,2026-07-11,human,Zara,Cardinal Smoothie,555.456.3086,POS Validated,rivet,Nadia Patel,Managing Partner,Weekdays after 3pm,
C000258,2026-06-24,human,Sana,Sable Bakery,555.682.1882,No Answer,,,,,
C001589,2026-07-12,ai,dialler-01,Harrow Room Verano Bay,555-580-2105,POS Validated,ironclad,,,,
C000794,2026-07-06,human,Sana,The Tin Roof Chophouse,(555) 928-7868,No Answer,,,,,
C001450,2026-06-10,ai,dialler-03,Copper Trattoria,(555) 930-5037,Gatekeeper,,,,,
C000308,2026-06-26,human,Sana,Dovetail Cantina,555.367.2287,No Answer,,,,,
C000175,2026-07-12,ai,dialler-03,Saffron Cantina,+1 555 654 4187,Data capture incomplete,,,,,
C001051,2026-07-15,human,Sana,PIKE WINE BAR,555.539.4313,Callback,,,,,
C001221,2026-06-09,ai,dialler-03,Thistle Cantina,5552469789,No Answer,,,,,
C000510,2026-07-15,human,Hiba,PALISADE CANTINA,(555) 366-2915,No Answer,,,,,
C001794,2026-07-03,ai,dialler-03,ORCHARD SUPPER CLUB,+15556134307,No Answer,,,,,
C000064,2026-07-15,human,Zara,Hearth Food Truck,+15552090782,No Answer,,,,,
C000890,2026-07-04,ai,dialler-02,Amber Kitchen,5557707201,No Answer,,,,,
C001283,2026-06-17,ai,dialler-02,Northbank Bistro,5551508297,Callback,,,,,
C000343,2026-07-29,human,Zara,Olive and Ash Juice Bar 1 2,5559386758,Gatekeeper,,,,,
C001231,2026-06-12,ai,dialler-01,Sparrow Taqueria,+15558521796,Callback,,,,,
C000559,2026-07-14,ai,dialler-01,Dovetail Tavern,+15555003511,POS Validated,Vellum POS,,,,
C001270,2026-06-29,human,Zara,Redbird Steakhouse,555.435.9184,No Answer,,,,,
C000271,2026-06-21,ai,dialler-03,Palisade Tavern,555-691-8651,Data capture incomplete,,,,,
C001173,2026-07-11,human,Zara,Hearth Trattoria - Greenhithe,+15556996744,Gatekeeper,,,,,
C001411,2026-06-09,human,Fatima,Warbler Wine Bar Verano Bay,+15556146957,Not reached,,,,,
C000797,2026-08-02,ai,dialler-01,Nine Bridges House,555-349-7342,No Answer,,,,,
C001466,2026-06-15,ai,dialler-02,Loam Steakhouse,(555) 782-7621,Callback,,,,,
C000443,2026-06-27,ai,dialler-01,Persimmon Room,+15558805470,Not reached,,,,,
C000156,2026-06-23,human,Zara,Olive & Ash Dining Room,555-821-2080,Data capture incomplete,,,,,
C000441,2026-06-11,human,Hiba,Persimmon Room - Lantern Hill,(555) 880-5470,Not reached,,,,,
C001609,2026-07-26,human,Sana,THISTLE DINING ROOM,+1 555 449 0004,Not reached,,,,,
C000961,2026-06-12,ai,dialler-02,Alder Taqueria,(555) 858-5963,Not reached,,,,,
C000387,2026-07-26,human,Hiba,Quill Cantina,555-480-1308,POS Validated,cadence,Luis Williams,Owner,Weekends only,luis.williams@quillcantina.example
C000687,2026-06-17,ai,dialler-02,The Thicket Sandwich Shop,+1 555 900 7607,Not reached,,,,,
C001706,2026-06-11,ai,dialler-01,Bramble Taqueria Verano Bay,5559603193,Not reached,,,,,
C001121,2026-07-25,ai,dialler-01,Cinder Table - Marisol,+15555594833,Not reached,,,,,
C000499,2026-07-04,ai,dialler-02,HALCYON TRATTORIA,+15554063156,No Answer,,,,,
C001473,2026-07-05,ai,dialler-03,Juniper Steakhouse,5556952761,Data capture incomplete,,Linda Chen,,,
C000140,2026-06-09,human,Hiba,Heron Cafe,(555) 956-7375,POS Validated,IRONCLAD,,,,
C000860,2026-07-16,ai,dialler-03,Gallow Bistro,555.546.8797,Not reached,,,,,
C000950,2026-06-14,human,Layla,Little Bear Creamery,5552039178,No Answer,,,,,
C000786,2026-07-11,human,Zara,Nine Bridges Tavern,+15554924989,Not reached,,,,,
C000613,2026-06-24,human,Sana,Bluebird Brasserie,(555) 616-7261,No Answer,,,,,
C000035,2026-06-19,human,Hiba,Understory Steakhouse,555-997-3091,POS Validated,Cadence Mini,,,,
C000971,2026-07-27,human,Zara,Tin Roof Wine Bar,5559528676,No Answer,,,,,
C001503,2026-07-10,ai,dialler-01,Ember Creamery Restaurant,+15557192840,POS Validated,bluecrest pos,,,,
C001162,2026-06-27,human,Sana,Fallowfield Table,5552962646,Callback,,,,,
C000412,2026-06-11,human,Sana,Jackdaw Room,555-321-1747,Callback,,,,,
C001120,2026-08-01,ai,dialler-01,Quarry Oyster Bar - Old Mill,5553658714,POS Validated,ironcladpos,,,,
C001100,2026-07-03,ai,dialler-01,Sorrel House Restaurant,+15554618937,Not reached,,,,,
C000051,2026-07-12,human,Hiba,Amber Coffee 1,555-481-8667,POS Validated,Cadence Mini,,,,
C000333,2026-07-02,ai,dialler-01,Nine Bridges Chophouse,(555) 688-3396,Not reached,,,,,
C000913,2026-07-15,ai,dialler-02,Northbank House,555.821.4370,Not reached,,,,,
C001560,2026-07-28,human,Sana,Marrow Table,+1 555 773 8524,Not reached,,,,,
C000799,2026-06-25,ai,dialler-01,The Persimmon Food Truck,555.767.5585,No Answer,,,,,
C001823,2026-06-14,ai,dialler-02,Redbird Boba 1,(555) 101-7251,Not reached,,,,,
C001131,2026-06-12,human,Hiba,Persimmon House Verano Bay,+1 555 411 4412,Data capture incomplete,,,,,
C001192,2026-07-05,human,Hiba,Nettle Room,+15554117946,No Answer,,,,,
C001667,2026-06-30,ai,dialler-03,Loam Dining Room,+15557491465,No Answer,,,,,
C000955,2026-07-14,ai,dialler-03,Wren Creamery,555.536.3372,Not reached,,,,,
C000416,2026-06-20,ai,dialler-02,The Kettle Grill,555.331.4451,POS Validated,meridian cloud,,,,
C001603,2026-06-14,human,Hiba,The Golden Hour Trattoria,+1 555 925 6216,No Answer,,,,,
C001408,2026-06-18,ai,dialler-02,Warbler Wine Bar,5556146957,Not reached,,,,,
C000569,2026-07-21,human,Zara,Zephyr Smokehouse - Windrow,+1 555 718 2705,Data capture incomplete,,Nadia Le,,,
C000414,2026-06-12,ai,dialler-03,Tallgrass Grill,+1 555 961 8056,Gatekeeper,,,,,
C000824,2026-06-18,human,Layla,Mercado Trattoria,555.973.6840,No Answer,,,,,
C000208,2026-07-21,ai,dialler-02,Northbank Alehouse,555-792-2749,Gatekeeper,,,,,
C000563,2026-07-04,ai,dialler-01,Halcyon Tavern - Cedar Cross,(555) 293-3447,No Answer,,,,,
C000170,2026-07-22,human,Zara,Redbird Wine Bar,5558444150,Data capture incomplete,,,,,
C000267,2026-06-16,human,Layla,Verde Tavern - Templeton,555-453-1243,Data capture incomplete,,,,,
C000672,2026-07-10,human,Sana,Marigold Supper Club - Stillwater,555-356-6368,POS Validated,Cadence,,,,
C001027,2026-07-09,ai,dialler-02,Yarrow Cantina Verano Bay,555-893-5560,Gatekeeper,,,,,
C000656,2026-07-14,human,Layla,Kingfisher Cantina,555.546.7651,Data capture incomplete,,,,,
C001124,2026-07-27,ai,dialler-02,The Mercado Table,555-357-2531,No Answer,,,,,
C000515,2026-07-19,human,Fatima,The Nine Bridges Osteria,+15552019667,Callback,,,,,
C001356,2026-07-28,human,Fatima,Stonecutter Kitchen,+15553638947,Callback,,,,,
C000167,2026-07-28,human,Sana,Dovetail Alehouse Restaurant,5553615085,Callback,,,,,
C000347,2026-07-31,ai,dialler-01,HARROW WINE BAR,+1 555 883 4632,Callback,,,,,
C000646,2026-07-27,ai,dialler-03,Nine Bridges Supper Club,+15555984160,Callback,,,,,
C000582,2026-07-04,human,Hiba,Anchor Alehouse Verano Bay,5554420347,Callback,,,,,
C001716,2026-06-29,human,Fatima,The Nightjar Smoothie 1 2,(555) 699-3720,Not reached,,,,,
C001596,2026-07-01,human,Fatima,Driftwood Bakery,555-425-4748,Callback,,,,,
C001832,2026-06-09,human,Fatima,KINSHIP JUICE BAR 1,+15553636208,No Answer,,,,,
C000608,2026-06-10,human,Zara,Foxglove Bakery,555.169.1942,Not reached,,,,,
C000113,2026-07-29,ai,dialler-03,Juniper Dining Room,(555) 869-2322,No Answer,,,,,
C000433,2026-07-04,ai,dialler-03,Orchard Oyster Bar,5556278100,No Answer,,,,,
C001175,2026-07-16,human,Fatima,Amber Steakhouse,(555) 636-3079,No Answer,,,,,
C000332,2026-06-17,human,Layla,Heron Donuts,+1 555 599 3198,No Answer,,,,,
C001766,2026-07-06,human,Fatima,Sable Bistro,5554467597,Callback,,,,,
C000644,2026-06-09,human,Layla,Nine Bridges Supper Club Restaurant,+15555984160,Callback,,,,,
C000758,2026-06-13,human,Zara,Violet Table - Lantern Hill,+15553638422,POS Validated,Northstar Restaurant,Carlos Reyes,Co-Owner,,
C001708,2026-06-22,ai,dialler-02,Bramble Taqueria - Fox Hollow,5559603193,Not reached,,,,,
C000846,2026-07-17,human,Hiba,Fallowfield Trattoria,5552582067,No Answer,,,,,
C000754,2026-06-10,human,Hiba,Wren Boba,555-628-0282,POS Validated,IRONCLAD,Monica Martinez,Co-Owner,,
C001749,2026-06-26,ai,dialler-01,Pike Supper Club Verano Bay,+1 555 654 0328,No Answer,,,,,
C000373,2026-06-27,human,Fatima,GOLDEN HOUR TABLE,555.569.6778,Callback,,,,,
C000845,2026-07-12,human,Sana,FALLOWFIELD TRATTORIA,5552582067,Callback,,,,,
C000677,2026-06-30,ai,dialler-03,Kinship Dining Room,+1 555 539 0639,Not reached,,,,,
C001530,2026-06-23,ai,dialler-02,Oxbow Cantina,5552335723,Callback,,,,,
C000922,2026-07-17,ai,dialler-01,Understory Grill,555.754.4296,Callback,,,,,
C001818,2026-07-05,human,Zara,Loam Alehouse,(555) 861-3833,No Answer,,,,,
C000295,2026-07-06,ai,dialler-02,Vesper Juice Bar,5554913725,No Answer,,,,,
C001058,2026-07-26,human,Zara,The Golden Hour Oyster Bar,5558227656,No Answer,,,,,
